facility_id,facility_name,district,province,tier_level,gps_lat,gps_lon,nicu_available,nicu_beds,incubators_functional,incubators_total,radiant_warmers,phototherapy_units,cpap_machines,resuscitation_tables,kangaroo_care_space,electricity_reliable,backup_generator,reporting_month,total_deliveries,live_births,neonatal_deaths_0_7d,neonatal_deaths_8_28d,stillbirths,death_birth_asphyxia,death_prematurity,death_sepsis,death_congenital,death_other,avg_gestational_age,preterm_births_28_32w,preterm_births_32_37w,apgar_less_7_at_5min,birth_weight_less_2500g,newborn_protocol_exists,protocol_last_updated,death_audits_conducted_pct,staff_trained_on_protocol_pct,quality_improvement_active,supervision_visits_quarterly,hmis_reporting_completeness,bag_mask_ventilation_competency,thermal_care_protocol_compliance,infection_prevention_score,total_nurses,neonatal_trained_nurses,midwives,obstetricians,pediatricians,neonatologists,anesthetists,last_neonatal_training_date,staff_per_delivery_2024,night_shift_coverage,avg_referral_time_hrs,referrals_out_monthly,referrals_in_monthly,oxygen_cylinders_available,oxygen_concentrators,oxygen_plant,ambulance_available,kangaroo_care_practiced,essential_drugs_stockouts_days,antibiotics_available,surfactant_available,referral_feedback_rate,reporting_quarter,year_quarter
NGO065,Ngoma Health Center 2,Ngoma,Eastern,Health Center,-2.5665,30.0578,No,0,1,3,0,1,0,2,No,Yes,No,2024-01-01,96,94,3,1,2,1,1,1,0,1,38.2,2,9,7,16,No,Never,49%,25%,No,1,69%,18%,37%,53%,22,2,5,0,1,0,0,Never,0.01,,2.3,17,15,4,1,No,No,No,22,Sometimes,No,25%,Q1,2024_Q1
NGO065,Ngoma Health Center 2,Ngoma,Eastern,Health Center,-2.5665,30.0578,No,0,1,3,0,1,0,2,No,Yes,No,2024-01-01,102,98,4,2,4,2,1,1,0,2,38.4,3,11,3,12,No,Never,49%,25%,No,1,69%,18%,37%,53%,22,2,5,0,1,0,0,Never,0.01,,2.3,17,15,4,1,No,No,No,22,Sometimes,No,25%,Q1,2024_Q1
NGO065,Ngoma Health Center 2,Ngoma,Eastern,Health Center,-2.5665,30.0578,No,0,1,3,0,1,0,2,No,Yes,No,2024-03-01,117,112,3,2,5,1,1,1,0,2,37.7,3,15,4,18,No,Never,49%,25%,No,1,69%,18%,37%,53%,22,2,5,0,1,0,0,Never,0.01,,2.3,17,15,4,1,No,No,No,22,Sometimes,No,25%,Q1,2024_Q1
NGO065,Ngoma Health Center 2,Ngoma,Eastern,Health Center,-2.5665,30.0578,No,0,1,3,0,1,0,2,No,Yes,No,2024-03-01,112,108,6,1,4,1,2,1,0,3,37.3,5,8,3,12,No,Never,49%,25%,No,1,69%,18%,37%,53%,22,2,5,0,1,0,0,Never,0.01,,2.3,17,15,4,1,No,No,No,22,Sometimes,No,25%,Q1,2024_Q1
NGO065,Ngoma Health Center 2,Ngoma,Eastern,Health Center,-2.5665,30.0578,No,0,1,3,0,1,0,2,No,Yes,No,2024-04-01,71,69,2,1,2,0,1,0,0,2,37.1,3,6,3,11,No,Never,49%,25%,No,1,69%,18%,37%,53%,22,2,5,0,1,0,0,Never,0.01,,2.3,17,15,4,1,No,No,No,22,Sometimes,No,25%,Q2,2024_Q2
NGO065,Ngoma Health Center 2,Ngoma,Eastern,Health Center,-2.5665,30.0578,No,0,1,3,0,1,0,2,No,Yes,No,2024-05-01,89,86,4,2,3,1,1,1,0,3,38.4,3,7,5,16,No,Never,49%,25%,No,1,69%,18%,37%,53%,22,2,5,0,1,0,0,Never,0.01,,2.3,17,15,4,1,No,No,No,22,Sometimes,No,25%,Q2,2024_Q2
NGO065,Ngoma Health Center 2,Ngoma,Eastern,Health Center,-2.5665,30.0578,No,0,1,3,0,1,0,2,No,Yes,No,2024-06-01,75,72,4,1,3,1,1,1,0,2,38.3,2,7,3,9,No,Never,49%,25%,No,1,69%,18%,37%,53%,22,2,5,0,1,0,0,Never,0.01,,2.3,17,15,4,1,No,No,No,22,Sometimes,No,25%,Q2,2024_Q2
NGO065,Ngoma Health Center 2,Ngoma,Eastern,Health Center,-2.5665,30.0578,No,0,1,3,0,1,0,2,No,Yes,No,2024-07-01,84,80,5,2,4,1,2,1,0,3,38.1,3,7,5,11,No,Never,49%,25%,No,1,69%,18%,37%,53%,22,2,5,0,1,0,0,Never,0.01,,2.3,17,15,4,1,No,No,No,22,Sometimes,No,25%,Q3,2024_Q3
NGO065,Ngoma Health Center 2,Ngoma,Eastern,Health Center,-2.5665,30.0578,No,0,1,3,0,1,0,2,No,Yes,No,2024-08-01,101,98,4,2,3,1,1,1,0,3,38.2,4,9,4,12,No,Never,49%,25%,No,1,69%,18%,37%,53%,22,2,5,0,1,0,0,Never,0.01,,2.3,17,15,4,1,No,No,No,22,Sometimes,No,25%,Q3,2024_Q3
NGO065,Ngoma Health Center 2,Ngoma,Eastern,Health Center,-2.5665,30.0578,No,0,1,3,0,1,0,2,No,Yes,No,2024-09-01,103,101,4,1,2,1,1,1,0,2,38.4,4,12,6,15,No,Never,49%,25%,No,1,69%,18%,37%,53%,22,2,5,0,1,0,0,Never,0.01,,2.3,17,15,4,1,No,No,No,22,Sometimes,No,25%,Q3,2024_Q3
NGO065,Ngoma Health Center 2,Ngoma,Eastern,Health Center,-2.5665,30.0578,No,0,1,3,0,1,0,2,No,Yes,No,2024-10-01,50,49,3,1,1,1,1,1,0,1,37.2,1,4,3,4,No,Never,49%,25%,No,1,69%,18%,37%,53%,22,2,5,0,1,0,0,Never,0.01,,2.3,17,15,4,1,No,No,No,22,Sometimes,No,25%,Q4,2024_Q4
NGO065,Ngoma Health Center 2,Ngoma,Eastern,Health Center,-2.5665,30.0578,No,0,1,3,0,1,0,2,No,Yes,No,2024-11-01,89,86,5,1,3,1,1,1,0,3,37.5,1,12,6,14,No,Never,49%,25%,No,1,69%,18%,37%,53%,22,2,5,0,1,0,0,Never,0.01,,2.3,17,15,4,1,No,No,No,22,Sometimes,No,25%,Q4,2024_Q4
BUG066,Bugesera Hospital,Bugesera,Eastern,District,-2.3779,29.954,No,0,0,2,3,2,0,1,No,No,Yes,2024-01-01,129,126,5,2,3,2,2,1,0,2,37.1,5,17,8,18,Yes,2024-05,14%,5%,No,2,67%,14%,33%,47%,35,1,5,1,1,0,0,Never,0.01,Partial,2.5,28,4,5,1,No,No,No,11,Sometimes,No,36%,Q1,2024_Q1
BUG066,Bugesera Hospital,Bugesera,Eastern,District,-2.3779,29.954,No,0,0,2,3,2,0,1,No,No,Yes,2024-01-01,191,186,9,3,5,3,3,3,1,2,36.8,3,26,13,22,Yes,2024-05,14%,5%,No,2,67%,14%,33%,47%,35,1,5,1,1,0,0,Never,0.01,Partial,2.5,28,4,5,1,No,No,No,11,Sometimes,No,36%,Q1,2024_Q1
BUG066,Bugesera Hospital,Bugesera,Eastern,District,-2.3779,29.954,No,0,0,2,3,2,0,1,No,No,Yes,2024-03-01,176,170,11,2,6,3,4,2,1,3,37.8,8,15,10,21,Yes,2024-05,14%,5%,No,2,67%,14%,33%,47%,35,1,5,1,1,0,0,Never,0.01,Partial,2.5,28,4,5,1,No,No,No,11,Sometimes,No,36%,Q1,2024_Q1
BUG066,Bugesera Hospital,Bugesera,Eastern,District,-2.3779,29.954,No,0,0,2,3,2,0,1,No,No,Yes,2024-03-01,189,181,10,3,8,4,3,2,0,4,37.0,4,25,13,30,Yes,2024-05,14%,5%,No,2,67%,14%,33%,47%,35,1,5,1,1,0,0,Never,0.01,Partial,2.5,28,4,5,1,No,No,No,11,Sometimes,No,36%,Q1,2024_Q1
BUG066,Bugesera Hospital,Bugesera,Eastern,District,-2.3779,29.954,No,0,0,2,3,2,0,1,No,No,Yes,2024-04-01,194,191,10,4,3,4,4,3,1,2,37.8,9,22,15,30,Yes,2024-05,14%,5%,No,2,67%,14%,33%,47%,35,1,5,1,1,0,0,Never,0.01,Partial,2.5,28,4,5,1,No,No,No,11,Sometimes,No,36%,Q2,2024_Q2
BUG066,Bugesera Hospital,Bugesera,Eastern,District,-2.3779,29.954,No,0,0,2,3,2,0,1,No,No,Yes,2024-05-01,159,153,8,4,6,3,3,2,1,3,37.6,4,15,4,24,Yes,2024-05,14%,5%,No,2,67%,14%,33%,47%,35,1,5,1,1,0,0,Never,0.01,Partial,2.5,28,4,5,1,No,No,No,11,Sometimes,No,36%,Q2,2024_Q2
BUG066,Bugesera Hospital,Bugesera,Eastern,District,-2.3779,29.954,No,0,0,2,3,2,0,1,No,No,Yes,2024-06-01,140,137,5,2,3,2,2,1,0,2,38.1,4,11,9,17,Yes,2024-05,14%,5%,No,2,67%,14%,33%,47%,35,1,5,1,1,0,0,Never,0.01,Partial,2.5,28,4,5,1,No,No,No,11,Sometimes,No,36%,Q2,2024_Q2
BUG066,Bugesera Hospital,Bugesera,Eastern,District,-2.3779,29.954,No,0,0,2,3,2,0,1,No,No,Yes,2024-07-01,152,146,5,3,6,2,2,1,0,3,37.4,6,13,9,27,Yes,2024-05,14%,5%,No,2,67%,14%,33%,47%,35,1,5,1,1,0,0,Never,0.01,Partial,2.5,28,4,5,1,No,No,No,11,Sometimes,No,36%,Q3,2024_Q3
BUG066,Bugesera Hospital,Bugesera,Eastern,District,-2.3779,29.954,No,0,0,2,3,2,0,1,No,No,Yes,2024-08-01,115,113,5,2,2,2,2,1,0,2,37.2,3,9,4,15,Yes,2024-05,14%,5%,No,2,67%,14%,33%,47%,35,1,5,1,1,0,0,Never,0.01,Partial,2.5,28,4,5,1,No,No,No,11,Sometimes,No,36%,Q3,2024_Q3
BUG066,Bugesera Hospital,Bugesera,Eastern,District,-2.3779,29.954,No,0,0,2,3,2,0,1,No,No,Yes,2024-09-01,195,190,11,3,5,4,4,3,0,3,36.7,7,17,14,30,Yes,2024-05,14%,5%,No,2,67%,14%,33%,47%,35,1,5,1,1,0,0,Never,0.01,Partial,2.5,28,4,5,1,No,No,No,11,Sometimes,No,36%,Q3,2024_Q3
BUG066,Bugesera Hospital,Bugesera,Eastern,District,-2.3779,29.954,No,0,0,2,3,2,0,1,No,No,Yes,2024-10-01,105,103,3,1,2,1,1,0,0,2,36.7,5,15,7,18,Yes,2024-05,14%,5%,No,2,67%,14%,33%,47%,35,1,5,1,1,0,0,Never,0.01,Partial,2.5,28,4,5,1,No,No,No,11,Sometimes,No,36%,Q4,2024_Q4
BUG066,Bugesera Hospital,Bugesera,Eastern,District,-2.3779,29.954,No,0,0,2,3,2,0,1,No,No,Yes,2024-11-01,112,110,4,2,2,2,2,1,0,1,36.7,2,14,5,17,Yes,2024-05,14%,5%,No,2,67%,14%,33%,47%,35,1,5,1,1,0,0,Never,0.01,Partial,2.5,28,4,5,1,No,No,No,11,Sometimes,No,36%,Q4,2024_Q4
BUG067,Bugesera Health Center 1,Bugesera,Eastern,District,-2.4611,30.0105,No,0,3,4,3,1,0,1,Yes,No,Yes,2024-01-01,133,127,7,2,6,2,2,1,1,3,36.7,5,17,7,15,Yes,2024-10,33%,39%,No,0,82%,38%,27%,40%,34,0,9,0,1,0,0,2023-12,0.01,,2.3,22,4,2,1,No,No,No,15,Sometimes,No,22%,Q1,2024_Q1
BUG067,Bugesera Health Center 1,Bugesera,Eastern,District,-2.4611,30.0105,No,0,3,4,3,1,0,1,Yes,No,Yes,2024-01-01,151,148,9,3,3,4,3,3,1,1,36.9,5,13,6,29,Yes,2024-10,33%,39%,No,0,82%,38%,27%,40%,34,0,9,0,1,0,0,2023-12,0.01,,2.3,22,4,2,1,No,No,No,15,Sometimes,No,22%,Q1,2024_Q1
BUG067,Bugesera Health Center 1,Bugesera,Eastern,District,-2.4611,30.0105,No,0,3,4,3,1,0,1,Yes,No,Yes,2024-03-01,193,189,7,4,4,3,3,2,0,3,37.6,8,26,13,34,Yes,2024-10,33%,39%,No,0,82%,38%,27%,40%,34,0,9,0,1,0,0,2023-12,0.01,,2.3,22,4,2,1,No,No,No,15,Sometimes,No,22%,Q1,2024_Q1
BUG067,Bugesera Health Center 1,Bugesera,Eastern,District,-2.4611,30.0105,No,0,3,4,3,1,0,1,Yes,No,Yes,2024-03-01,140,138,5,3,2,2,2,1,0,3,37.4,6,11,5,24,Yes,2024-10,33%,39%,No,0,82%,38%,27%,40%,34,0,9,0,1,0,0,2023-12,0.01,,2.3,22,4,2,1,No,No,No,15,Sometimes,No,22%,Q1,2024_Q1
BUG067,Bugesera Health Center 1,Bugesera,Eastern,District,-2.4611,30.0105,No,0,3,4,3,1,0,1,Yes,No,Yes,2024-04-01,161,155,8,3,6,3,3,2,1,2,38.1,7,23,8,19,Yes,2024-10,33%,39%,No,0,82%,38%,27%,40%,34,0,9,0,1,0,0,2023-12,0.01,,2.3,22,4,2,1,No,No,No,15,Sometimes,No,22%,Q2,2024_Q2
BUG067,Bugesera Health Center 1,Bugesera,Eastern,District,-2.4611,30.0105,No,0,3,4,3,1,0,1,Yes,No,Yes,2024-05-01,180,177,12,3,3,4,3,3,1,4,36.6,6,15,13,20,Yes,2024-10,33%,39%,No,0,82%,38%,27%,40%,34,0,9,0,1,0,0,2023-12,0.01,,2.3,22,4,2,1,No,No,No,15,Sometimes,No,22%,Q2,2024_Q2
BUG067,Bugesera Health Center 1,Bugesera,Eastern,District,-2.4611,30.0105,No,0,3,4,3,1,0,1,Yes,No,Yes,2024-06-01,181,177,9,4,4,4,3,2,1,3,38.3,5,20,11,28,Yes,2024-10,33%,39%,No,0,82%,38%,27%,40%,34,0,9,0,1,0,0,2023-12,0.01,,2.3,22,4,2,1,No,No,No,15,Sometimes,No,22%,Q2,2024_Q2
BUG067,Bugesera Health Center 1,Bugesera,Eastern,District,-2.4611,30.0105,No,0,3,4,3,1,0,1,Yes,No,Yes,2024-07-01,165,163,9,4,2,3,4,3,1,2,38.4,7,23,7,25,Yes,2024-10,33%,39%,No,0,82%,38%,27%,40%,34,0,9,0,1,0,0,2023-12,0.01,,2.3,22,4,2,1,No,No,No,15,Sometimes,No,22%,Q3,2024_Q3
BUG067,Bugesera Health Center 1,Bugesera,Eastern,District,-2.4611,30.0105,No,0,3,4,3,1,0,1,Yes,No,Yes,2024-08-01,134,131,6,3,3,2,3,2,0,2,37.1,3,14,8,22,Yes,2024-10,33%,39%,No,0,82%,38%,27%,40%,34,0,9,0,1,0,0,2023-12,0.01,,2.3,22,4,2,1,No,No,No,15,Sometimes,No,22%,Q3,2024_Q3
BUG067,Bugesera Health Center 1,Bugesera,Eastern,District,-2.4611,30.0105,No,0,3,4,3,1,0,1,Yes,No,Yes,2024-09-01,182,175,11,4,7,5,3,4,1,2,37.3,8,21,13,21,Yes,2024-10,33%,39%,No,0,82%,38%,27%,40%,34,0,9,0,1,0,0,2023-12,0.01,,2.3,22,4,2,1,No,No,No,15,Sometimes,No,22%,Q3,2024_Q3
BUG067,Bugesera Health Center 1,Bugesera,Eastern,District,-2.4611,30.0105,No,0,3,4,3,1,0,1,Yes,No,Yes,2024-10-01,127,125,5,3,2,2,2,1,1,2,37.1,2,12,7,16,Yes,2024-10,33%,39%,No,0,82%,38%,27%,40%,34,0,9,0,1,0,0,2023-12,0.01,,2.3,22,4,2,1,No,No,No,15,Sometimes,No,22%,Q4,2024_Q4
BUG067,Bugesera Health Center 1,Bugesera,Eastern,District,-2.4611,30.0105,No,0,3,4,3,1,0,1,Yes,No,Yes,2024-11-01,166,160,7,3,6,3,3,2,1,1,36.7,7,14,11,28,Yes,2024-10,33%,39%,No,0,82%,38%,27%,40%,34,0,9,0,1,0,0,2023-12,0.01,,2.3,22,4,2,1,No,No,No,15,Sometimes,No,22%,Q4,2024_Q4
BUG068,Bugesera Health Center 2,Bugesera,Eastern,Health Center,-1.7513,30.0468,No,0,2,2,0,1,0,1,Yes,No,No,2024-01-01,54,52,2,1,2,0,0,0,0,3,38.3,2,7,2,7,Outdated,2023-10,36%,21%,No,0,81%,28%,40%,32%,16,0,10,2,0,0,1,Never,0.01,,3.3,31,8,6,2,No,No,No,33,Sometimes,No,23%,Q1,2024_Q1
BUG068,Bugesera Health Center 2,Bugesera,Eastern,Health Center,-1.7513,30.0468,No,0,2,2,0,1,0,1,Yes,No,No,2024-01-01,103,100,6,2,3,2,2,2,0,2,37.6,2,9,6,15,Outdated,2023-10,36%,21%,No,0,81%,28%,40%,32%,16,0,10,2,0,0,1,Never,0.01,,3.3,31,8,6,2,No,No,No,33,Sometimes,No,23%,Q1,2024_Q1
BUG068,Bugesera Health Center 2,Bugesera,Eastern,Health Center,-1.7513,30.0468,No,0,2,2,0,1,0,1,Yes,No,No,2024-03-01,96,93,4,2,3,1,1,1,0,3,38.0,2,11,6,10,Outdated,2023-10,36%,21%,No,0,81%,28%,40%,32%,16,0,10,2,0,0,1,Never,0.01,,3.3,31,8,6,2,No,No,No,33,Sometimes,No,23%,Q1,2024_Q1
BUG068,Bugesera Health Center 2,Bugesera,Eastern,Health Center,-1.7513,30.0468,No,0,2,2,0,1,0,1,Yes,No,No,2024-03-01,108,105,3,2,3,1,1,1,0,2,37.7,4,12,7,11,Outdated,2023-10,36%,21%,No,0,81%,28%,40%,32%,16,0,10,2,0,0,1,Never,0.01,,3.3,31,8,6,2,No,No,No,33,Sometimes,No,23%,Q1,2024_Q1
BUG068,Bugesera Health Center 2,Bugesera,Eastern,Health Center,-1.7513,30.0468,No,0,2,2,0,1,0,1,Yes,No,No,2024-04-01,109,105,3,2,4,1,1,1,0,2,38.0,2,9,4,11,Outdated,2023-10,36%,21%,No,0,81%,28%,40%,32%,16,0,10,2,0,0,1,Never,0.01,,3.3,31,8,6,2,No,No,No,33,Sometimes,No,23%,Q2,2024_Q2
BUG068,Bugesera Health Center 2,Bugesera,Eastern,Health Center,-1.7513,30.0468,No,0,2,2,0,1,0,1,Yes,No,No,2024-05-01,66,63,3,1,3,1,1,1,0,1,37.3,2,5,3,12,Outdated,2023-10,36%,21%,No,0,81%,28%,40%,32%,16,0,10,2,0,0,1,Never,0.01,,3.3,31,8,6,2,No,No,No,33,Sometimes,No,23%,Q2,2024_Q2
BUG068,Bugesera Health Center 2,Bugesera,Eastern,Health Center,-1.7513,30.0468,No,0,2,2,0,1,0,1,Yes,No,No,2024-06-01,102,98,5,1,4,1,1,1,0,3,37.3,2,8,7,10,Outdated,2023-10,36%,21%,No,0,81%,28%,40%,32%,16,0,10,2,0,0,1,Never,0.01,,3.3,31,8,6,2,No,No,No,33,Sometimes,No,23%,Q2,2024_Q2
BUG068,Bugesera Health Center 2,Bugesera,Eastern,Health Center,-1.7513,30.0468,No,0,2,2,0,1,0,1,Yes,No,No,2024-07-01,58,56,3,0,2,0,0,0,0,3,37.0,2,4,2,7,Outdated,2023-10,36%,21%,No,0,81%,28%,40%,32%,16,0,10,2,0,0,1,Never,0.01,,3.3,31,8,6,2,No,No,No,33,Sometimes,No,23%,Q3,2024_Q3
BUG068,Bugesera Health Center 2,Bugesera,Eastern,Health Center,-1.7513,30.0468,No,0,2,2,0,1,0,1,Yes,No,No,2024-08-01,75,74,4,1,1,1,1,1,0,2,38.2,1,6,5,7,Outdated,2023-10,36%,21%,No,0,81%,28%,40%,32%,16,0,10,2,0,0,1,Never,0.01,,3.3,31,8,6,2,No,No,No,33,Sometimes,No,23%,Q3,2024_Q3
BUG068,Bugesera Health Center 2,Bugesera,Eastern,Health Center,-1.7513,30.0468,No,0,2,2,0,1,0,1,Yes,No,No,2024-09-01,98,95,5,2,3,2,1,1,0,3,36.6,1,11,3,10,Outdated,2023-10,36%,21%,No,0,81%,28%,40%,32%,16,0,10,2,0,0,1,Never,0.01,,3.3,31,8,6,2,No,No,No,33,Sometimes,No,23%,Q3,2024_Q3
BUG068,Bugesera Health Center 2,Bugesera,Eastern,Health Center,-1.7513,30.0468,No,0,2,2,0,1,0,1,Yes,No,No,2024-10-01,88,85,4,1,3,1,1,1,0,2,36.8,2,11,2,13,Outdated,2023-10,36%,21%,No,0,81%,28%,40%,32%,16,0,10,2,0,0,1,Never,0.01,,3.3,31,8,6,2,No,No,No,33,Sometimes,No,23%,Q4,2024_Q4
BUG068,Bugesera Health Center 2,Bugesera,Eastern,Health Center,-1.7513,30.0468,No,0,2,2,0,1,0,1,Yes,No,No,2024-11-01,58,57,2,1,1,0,0,0,0,3,37.6,2,6,3,6,Outdated,2023-10,36%,21%,No,0,81%,28%,40%,32%,16,0,10,2,0,0,1,Never,0.01,,3.3,31,8,6,2,No,No,No,33,Sometimes,No,23%,Q4,2024_Q4
BUG069,Bugesera Health Center 3,Bugesera,Eastern,Health Center,-1.1698,29.4916,No,0,0,2,3,0,0,2,Yes,Yes,No,2024-01-01,66,63,4,1,3,1,1,1,0,2,38.5,1,7,3,12,Yes,2025-08,13%,29%,No,2,50%,31%,19%,27%,26,1,6,0,1,0,1,2022-05,0.01,,2.3,32,15,4,1,No,Yes,No,22,Sometimes,No,33%,Q1,2024_Q1
BUG069,Bugesera Health Center 3,Bugesera,Eastern,Health Center,-1.1698,29.4916,No,0,0,2,3,0,0,2,Yes,Yes,No,2024-01-01,52,51,1,1,1,0,0,0,0,2,37.6,2,5,3,6,Yes,2025-08,13%,29%,No,2,50%,31%,19%,27%,26,1,6,0,1,0,1,2022-05,0.01,,2.3,32,15,4,1,No,Yes,No,22,Sometimes,No,33%,Q1,2024_Q1
BUG069,Bugesera Health Center 3,Bugesera,Eastern,Health Center,-1.1698,29.4916,No,0,0,2,3,0,0,2,Yes,Yes,No,2024-03-01,78,75,3,1,3,1,1,0,0,2,38.1,3,9,2,8,Yes,2025-08,13%,29%,No,2,50%,31%,19%,27%,26,1,6,0,1,0,1,2022-05,0.01,,2.3,32,15,4,1,No,Yes,No,22,Sometimes,No,33%,Q1,2024_Q1
BUG069,Bugesera Health Center 3,Bugesera,Eastern,Health Center,-1.1698,29.4916,No,0,0,2,3,0,0,2,Yes,Yes,No,2024-03-01,52,49,1,1,3,0,0,0,0,2,36.8,1,5,3,9,Yes,2025-08,13%,29%,No,2,50%,31%,19%,27%,26,1,6,0,1,0,1,2022-05,0.01,,2.3,32,15,4,1,No,Yes,No,22,Sometimes,No,33%,Q1,2024_Q1
BUG069,Bugesera Health Center 3,Bugesera,Eastern,Health Center,-1.1698,29.4916,No,0,0,2,3,0,0,2,Yes,Yes,No,2024-04-01,95,91,5,1,4,2,1,1,0,2,37.3,2,12,3,16,Yes,2025-08,13%,29%,No,2,50%,31%,19%,27%,26,1,6,0,1,0,1,2022-05,0.01,,2.3,32,15,4,1,No,Yes,No,22,Sometimes,No,33%,Q2,2024_Q2
BUG069,Bugesera Health Center 3,Bugesera,Eastern,Health Center,-1.1698,29.4916,No,0,0,2,3,0,0,2,Yes,Yes,No,2024-05-01,86,84,4,2,2,1,1,1,0,3,38.3,2,9,4,8,Yes,2025-08,13%,29%,No,2,50%,31%,19%,27%,26,1,6,0,1,0,1,2022-05,0.01,,2.3,32,15,4,1,No,Yes,No,22,Sometimes,No,33%,Q2,2024_Q2
BUG069,Bugesera Health Center 3,Bugesera,Eastern,Health Center,-1.1698,29.4916,No,0,0,2,3,0,0,2,Yes,Yes,No,2024-06-01,94,92,4,1,2,1,1,1,0,2,36.9,3,12,5,16,Yes,2025-08,13%,29%,No,2,50%,31%,19%,27%,26,1,6,0,1,0,1,2022-05,0.01,,2.3,32,15,4,1,No,Yes,No,22,Sometimes,No,33%,Q2,2024_Q2
BUG069,Bugesera Health Center 3,Bugesera,Eastern,Health Center,-1.1698,29.4916,No,0,0,2,3,0,0,2,Yes,Yes,No,2024-07-01,60,59,3,1,1,1,1,0,0,2,36.6,2,5,1,11,Yes,2025-08,13%,29%,No,2,50%,31%,19%,27%,26,1,6,0,1,0,1,2022-05,0.01,,2.3,32,15,4,1,No,Yes,No,22,Sometimes,No,33%,Q3,2024_Q3
BUG069,Bugesera Health Center 3,Bugesera,Eastern,Health Center,-1.1698,29.4916,No,0,0,2,3,0,0,2,Yes,Yes,No,2024-08-01,51,49,2,1,2,0,0,0,0,3,37.7,1,3,3,8,Yes,2025-08,13%,29%,No,2,50%,31%,19%,27%,26,1,6,0,1,0,1,2022-05,0.01,,2.3,32,15,4,1,No,Yes,No,22,Sometimes,No,33%,Q3,2024_Q3
BUG069,Bugesera Health Center 3,Bugesera,Eastern,Health Center,-1.1698,29.4916,No,0,0,2,3,0,0,2,Yes,Yes,No,2024-09-01,64,61,2,1,3,0,0,0,0,3,38.1,1,6,2,7,Yes,2025-08,13%,29%,No,2,50%,31%,19%,27%,26,1,6,0,1,0,1,2022-05,0.01,,2.3,32,15,4,1,No,Yes,No,22,Sometimes,No,33%,Q3,2024_Q3
BUG069,Bugesera Health Center 3,Bugesera,Eastern,Health Center,-1.1698,29.4916,No,0,0,2,3,0,0,2,Yes,Yes,No,2024-10-01,104,100,4,1,4,1,1,1,0,2,37.2,2,10,6,14,Yes,2025-08,13%,29%,No,2,50%,31%,19%,27%,26,1,6,0,1,0,1,2022-05,0.01,,2.3,32,15,4,1,No,Yes,No,22,Sometimes,No,33%,Q4,2024_Q4
BUG069,Bugesera Health Center 3,Bugesera,Eastern,Health Center,-1.1698,29.4916,No,0,0,2,3,0,0,2,Yes,Yes,No,2024-11-01,59,58,2,1,1,0,0,0,0,3,37.7,1,6,2,6,Yes,2025-08,13%,29%,No,2,50%,31%,19%,27%,26,1,6,0,1,0,1,2022-05,0.01,,2.3,32,15,4,1,No,Yes,No,22,Sometimes,No,33%,Q4,2024_Q4
RWA070,Rwamagana Hospital,Rwamagana,Eastern,Health Center,-1.1962,30.6499,No,0,3,4,3,1,0,1,Yes,No,No,2024-01-01,85,83,5,2,2,2,2,1,0,2,37.4,1,10,3,15,Yes,2024-05,24%,20%,No,2,66%,39%,16%,41%,16,1,5,2,1,0,1,2021-12,0.01,Partial,1.8,19,15,3,1,No,No,Partial,16,Sometimes,No,35%,Q1,2024_Q1
RWA070,Rwamagana Hospital,Rwamagana,Eastern,Health Center,-1.1962,30.6499,No,0,3,4,3,1,0,1,Yes,No,No,2024-01-01,73,71,2,1,2,0,0,0,0,3,36.9,2,6,4,11,Yes,2024-05,24%,20%,No,2,66%,39%,16%,41%,16,1,5,2,1,0,1,2021-12,0.01,Partial,1.8,19,15,3,1,No,No,Partial,16,Sometimes,No,35%,Q1,2024_Q1
RWA070,Rwamagana Hospital,Rwamagana,Eastern,Health Center,-1.1962,30.6499,No,0,3,4,3,1,0,1,Yes,No,No,2024-03-01,87,85,5,1,2,1,1,1,0,3,36.6,4,7,4,15,Yes,2024-05,24%,20%,No,2,66%,39%,16%,41%,16,1,5,2,1,0,1,2021-12,0.01,Partial,1.8,19,15,3,1,No,No,Partial,16,Sometimes,No,35%,Q1,2024_Q1
RWA070,Rwamagana Hospital,Rwamagana,Eastern,Health Center,-1.1962,30.6499,No,0,3,4,3,1,0,1,Yes,No,No,2024-03-01,58,56,3,0,2,1,0,0,0,2,37.1,2,6,4,10,Yes,2024-05,24%,20%,No,2,66%,39%,16%,41%,16,1,5,2,1,0,1,2021-12,0.01,Partial,1.8,19,15,3,1,No,No,Partial,16,Sometimes,No,35%,Q1,2024_Q1
RWA070,Rwamagana Hospital,Rwamagana,Eastern,Health Center,-1.1962,30.6499,No,0,3,4,3,1,0,1,Yes,No,No,2024-04-01,97,93,5,2,4,1,2,1,0,3,37.0,2,9,3,13,Yes,2024-05,24%,20%,No,2,66%,39%,16%,41%,16,1,5,2,1,0,1,2021-12,0.01,Partial,1.8,19,15,3,1,No,No,Partial,16,Sometimes,No,35%,Q2,2024_Q2
RWA070,Rwamagana Hospital,Rwamagana,Eastern,Health Center,-1.1962,30.6499,No,0,3,4,3,1,0,1,Yes,No,No,2024-05-01,61,59,2,1,2,0,1,0,0,2,37.3,2,6,4,9,Yes,2024-05,24%,20%,No,2,66%,39%,16%,41%,16,1,5,2,1,0,1,2021-12,0.01,Partial,1.8,19,15,3,1,No,No,Partial,16,Sometimes,No,35%,Q2,2024_Q2
